Process,Rule,Description,Count,Timestamp
ESLint,react-hooks/exhaustive-deps,N/A,298,2025-08-19 17:23:09
ESLint,react/no-danger,N/A,4,2025-08-19 17:23:09
ESLint,jest/no-disabled-tests,N/A,11,2025-08-19 17:23:09
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-19 17:23:09
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-19 17:23:09
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-19 17:23:09
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-19 17:23:09
ESLint,no-alert,N/A,1,2025-08-19 17:23:09
ESLint,jest/expect-expect,N/A,90,2025-08-19 21:10:16
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-19 21:10:16
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-19 21:10:16
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-19 21:10:16
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-19 21:10:16
ESLint,react-hooks/exhaustive-deps,N/A,298,2025-08-19 21:10:16
ESLint,react/no-danger,N/A,4,2025-08-19 21:10:16
ESLint,jest/no-disabled-tests,N/A,11,2025-08-19 21:10:16
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-19 21:10:16
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-19 21:10:16
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-19 21:10:16
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-19 21:10:16
ESLint,no-alert,N/A,1,2025-08-19 21:10:16
ESLint,jest/expect-expect,N/A,90,2025-08-20 12:57:19
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-20 12:57:19
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 12:57:19
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-20 12:57:19
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-20 12:57:19
ESLint,react-hooks/exhaustive-deps,N/A,298,2025-08-20 12:57:19
ESLint,react/no-danger,N/A,4,2025-08-20 12:57:19
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 12:57:19
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 12:57:19
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 12:57:19
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 12:57:19
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 12:57:19
ESLint,no-alert,N/A,1,2025-08-20 12:57:19
ESLint,jest/expect-expect,N/A,90,2025-08-20 17:31:14
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-20 17:31:14
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 17:31:14
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-20 17:31:14
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-20 17:31:14
ESLint,react-hooks/exhaustive-deps,N/A,298,2025-08-20 17:31:14
ESLint,react/no-danger,N/A,4,2025-08-20 17:31:14
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 17:31:14
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 17:31:14
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 17:31:14
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 17:31:14
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 17:31:14
ESLint,no-alert,N/A,1,2025-08-20 17:31:14
ESLint,jest/expect-expect,N/A,90,2025-08-20 18:08:25
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 18:08:25
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-20 18:08:25
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-20 18:08:25
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-20 18:08:25
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-20 18:08:25
ESLint,react/no-danger,N/A,4,2025-08-20 18:08:25
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 18:08:25
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 18:08:25
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 18:08:25
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 18:08:25
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 18:08:25
ESLint,no-alert,N/A,1,2025-08-20 18:08:25
ESLint,jest/expect-expect,N/A,90,2025-08-20 18:27:05
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-20 18:27:05
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 18:27:05
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-20 18:27:05
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-20 18:27:05
ESLint,react-hooks/exhaustive-deps,N/A,298,2025-08-20 18:27:05
ESLint,react/no-danger,N/A,4,2025-08-20 18:27:05
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 18:27:05
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 18:27:05
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 18:27:05
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 18:27:05
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 18:27:05
ESLint,no-alert,N/A,1,2025-08-20 18:27:05
ESLint,jest/expect-expect,N/A,90,2025-08-20 18:28:11
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 18:28:11
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-20 18:28:11
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-20 18:28:11
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-20 18:28:11
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-20 18:28:11
ESLint,react/no-danger,N/A,4,2025-08-20 18:28:11
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 18:28:11
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 18:28:11
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 18:28:11
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 18:28:11
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 18:28:11
ESLint,no-alert,N/A,1,2025-08-20 18:28:11
ESLint,jest/expect-expect,N/A,90,2025-08-20 21:57:04
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-20 21:57:04
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 21:57:04
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-20 21:57:04
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-20 21:57:04
ESLint,react-hooks/exhaustive-deps,N/A,298,2025-08-20 21:57:04
ESLint,react/no-danger,N/A,4,2025-08-20 21:57:04
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 21:57:04
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 21:57:04
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 21:57:04
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 21:57:04
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 21:57:04
ESLint,no-alert,N/A,1,2025-08-20 21:57:04
ESLint,jest/expect-expect,N/A,90,2025-08-20 22:14:40
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-20 22:14:40
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 22:14:40
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-20 22:14:40
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-20 22:14:40
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-20 22:14:40
ESLint,react/no-danger,N/A,4,2025-08-20 22:14:40
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 22:14:40
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 22:14:40
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 22:14:40
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 22:14:40
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 22:14:40
ESLint,no-alert,N/A,1,2025-08-20 22:14:40
ESLint,jest/expect-expect,N/A,90,2025-08-20 22:24:36
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-20 22:24:36
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-20 22:24:36
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-20 22:24:36
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-20 22:24:36
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-20 22:24:36
ESLint,react/no-danger,N/A,4,2025-08-20 22:24:36
ESLint,jest/no-disabled-tests,N/A,11,2025-08-20 22:24:36
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-20 22:24:36
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-20 22:24:36
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-20 22:24:36
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-20 22:24:36
ESLint,no-alert,N/A,1,2025-08-20 22:24:36
ESLint,jest/expect-expect,N/A,90,2025-08-21 1:04:09
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 1:04:09
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 1:04:09
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 1:04:09
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 1:04:09
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 1:04:09
ESLint,react/no-danger,N/A,4,2025-08-21 1:04:09
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 1:04:09
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 1:04:09
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 1:04:09
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 1:04:09
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 1:04:09
ESLint,no-alert,N/A,1,2025-08-21 1:04:09
ESLint,jest/expect-expect,N/A,90,2025-08-21 1:45:54
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 1:45:54
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 1:45:54
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 1:45:54
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 1:45:54
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 1:45:54
ESLint,react/no-danger,N/A,4,2025-08-21 1:45:54
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 1:45:54
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 1:45:54
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 1:45:54
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 1:45:54
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 1:45:54
ESLint,no-alert,N/A,1,2025-08-21 1:45:54
ESLint,jest/expect-expect,N/A,90,2025-08-21 11:43:55
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 11:43:55
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 11:43:55
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 11:43:55
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 11:43:55
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 11:43:55
ESLint,react/no-danger,N/A,4,2025-08-21 11:43:55
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 11:43:55
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 11:43:55
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 11:43:55
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 11:43:55
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 11:43:55
ESLint,no-alert,N/A,1,2025-08-21 11:43:55
ESLint,jest/expect-expect,N/A,90,2025-08-21 13:03:44
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 13:03:44
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 13:03:44
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 13:03:44
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 13:03:44
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 13:03:44
ESLint,react/no-danger,N/A,4,2025-08-21 13:03:44
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 13:03:44
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 13:03:44
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 13:03:44
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 13:03:44
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 13:03:44
ESLint,no-alert,N/A,1,2025-08-21 13:03:44
ESLint,jest/expect-expect,N/A,90,2025-08-21 16:47:36
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 16:47:36
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-21 16:47:36
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-21 16:47:36
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-21 16:47:36
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-21 16:47:36
ESLint,react/no-danger,N/A,4,2025-08-21 16:47:36
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 16:47:36
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 16:47:36
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 16:47:36
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 16:47:36
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 16:47:36
ESLint,no-alert,N/A,1,2025-08-21 16:47:36
ESLint,jest/expect-expect,N/A,90,2025-08-21 16:49:46
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 16:49:46
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-21 16:49:46
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-21 16:49:46
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-21 16:49:46
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-21 16:49:46
ESLint,react/no-danger,N/A,4,2025-08-21 16:49:46
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 16:49:46
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 16:49:46
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 16:49:46
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 16:49:46
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 16:49:46
ESLint,no-alert,N/A,1,2025-08-21 16:49:46
ESLint,jest/expect-expect,N/A,90,2025-08-21 16:52:18
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 16:52:18
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-21 16:52:18
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-21 16:52:18
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-21 16:52:18
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-21 16:52:18
ESLint,react/no-danger,N/A,4,2025-08-21 16:52:18
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 16:52:18
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 16:52:18
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 16:52:18
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 16:52:18
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 16:52:18
ESLint,no-alert,N/A,1,2025-08-21 16:52:18
ESLint,jest/expect-expect,N/A,90,2025-08-21 17:49:39
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 17:49:39
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 17:49:39
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 17:49:39
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 17:49:39
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 17:49:39
ESLint,react/no-danger,N/A,4,2025-08-21 17:49:39
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 17:49:39
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 17:49:39
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 17:49:39
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 17:49:39
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 17:49:39
ESLint,no-alert,N/A,1,2025-08-21 17:49:39
ESLint,jest/expect-expect,N/A,90,2025-08-21 17:49:48
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 17:49:48
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 17:49:48
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 17:49:48
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 17:49:48
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 17:49:48
ESLint,react/no-danger,N/A,4,2025-08-21 17:49:48
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 17:49:48
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 17:49:48
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 17:49:48
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 17:49:48
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 17:49:48
ESLint,no-alert,N/A,1,2025-08-21 17:49:48
ESLint,jest/expect-expect,N/A,90,2025-08-21 17:50:27
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 17:50:27
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 17:50:27
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 17:50:27
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 17:50:27
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 17:50:27
ESLint,react/no-danger,N/A,4,2025-08-21 17:50:27
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 17:50:27
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 17:50:27
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 17:50:27
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 17:50:27
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 17:50:27
ESLint,no-alert,N/A,1,2025-08-21 17:50:27
ESLint,jest/expect-expect,N/A,90,2025-08-21 18:29:53
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 18:29:53
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 18:29:53
ESLint,@typescript-eslint/no-unused-vars,N/A,52,2025-08-21 18:29:53
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 18:29:53
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 18:29:53
ESLint,react/no-danger,N/A,4,2025-08-21 18:29:53
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 18:29:53
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 18:29:53
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 18:29:53
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 18:29:53
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 18:29:53
ESLint,no-alert,N/A,1,2025-08-21 18:29:53
ESLint,jest/expect-expect,N/A,90,2025-08-21 19:51:39
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 19:51:39
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 19:51:39
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2025-08-21 19:51:39
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 19:51:39
ESLint,react-hooks/exhaustive-deps,N/A,300,2025-08-21 19:51:39
ESLint,react/no-danger,N/A,4,2025-08-21 19:51:39
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 19:51:39
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 19:51:39
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 19:51:39
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 19:51:39
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 19:51:39
ESLint,no-alert,N/A,1,2025-08-21 19:51:39
ESLint,jest/expect-expect,N/A,90,2025-08-21 21:09:46
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 21:09:46
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-21 21:09:46
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-21 21:09:46
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-21 21:09:46
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-21 21:09:46
ESLint,react/no-danger,N/A,4,2025-08-21 21:09:46
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 21:09:46
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 21:09:46
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 21:09:46
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 21:09:46
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 21:09:46
ESLint,no-alert,N/A,1,2025-08-21 21:09:46
ESLint,jest/expect-expect,N/A,90,2025-08-21 22:13:05
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 22:13:05
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-21 22:13:05
ESLint,@typescript-eslint/no-unused-vars,N/A,51,2025-08-21 22:13:05
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",69,2025-08-21 22:13:05
ESLint,react-hooks/exhaustive-deps,N/A,300,2025-08-21 22:13:05
ESLint,react/no-danger,N/A,4,2025-08-21 22:13:05
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 22:13:05
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 22:13:05
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 22:13:05
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 22:13:05
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 22:13:05
ESLint,no-alert,N/A,1,2025-08-21 22:13:05
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-21 23:23:12
ESLint,jest/expect-expect,N/A,90,2025-08-21 23:23:12
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-21 23:23:12
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-21 23:23:12
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-21 23:23:12
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-21 23:23:12
ESLint,react/no-danger,N/A,4,2025-08-21 23:23:12
ESLint,jest/no-disabled-tests,N/A,11,2025-08-21 23:23:12
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-21 23:23:12
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-21 23:23:12
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-21 23:23:12
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-21 23:23:12
ESLint,no-alert,N/A,1,2025-08-21 23:23:12
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 8:11:41
ESLint,jest/expect-expect,N/A,90,2025-08-22 8:11:41
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 8:11:41
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 8:11:41
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 8:11:41
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 8:11:41
ESLint,react/no-danger,N/A,4,2025-08-22 8:11:41
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 8:11:41
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 8:11:41
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 8:11:41
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 8:11:41
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 8:11:41
ESLint,no-alert,N/A,1,2025-08-22 8:11:41
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 9:28:44
ESLint,jest/expect-expect,N/A,90,2025-08-22 9:28:44
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 9:28:44
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 9:28:44
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 9:28:44
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 9:28:44
ESLint,react/no-danger,N/A,4,2025-08-22 9:28:44
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 9:28:44
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 9:28:44
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 9:28:44
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 9:28:44
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 9:28:44
ESLint,no-alert,N/A,1,2025-08-22 9:28:44
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 9:29:38
ESLint,jest/expect-expect,N/A,90,2025-08-22 9:29:38
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 9:29:38
